1154,74.084472
1154.5,73.904418
1155,73.541259
1155.5,73.434448
1156,73.460388
1156.5,73.220825
1157,73.040771
1157.5,73.309326
1158,73.699951
1158.5,73.936462
1159,74.066162
1159.5,74.072265
1160,74.10736
1160.5,74.316406
1161,74.551391
1161.5,74.650573
1162,74.600219
1162.5,74.534606
1163,74.400329
1163.5,74.200439
1164,73.939514
1164.5,73.684692
1165,73.712158
1165.5,74.124145
1166,74.46289
1166.5,74.565124
1167,74.482727
1167.5,74.336242
1168,74.363708
1168.5,74.598693
1169,74.746704
1169.5,74.79248
1170,74.826049
1170.5,74.83673
1171,74.850463
1171.5,74.873352
1172,74.891662
1172.5,74.856567
1173,74.835205
1173.5,74.856567
1174,74.868774
1174.5,74.853515
1175,74.847412
1175.5,74.841308
1176,74.859619
1176.5,74.871826
1177,74.86267
1177.5,74.84436
1178,74.884033
1178.5,74.882507
1179,74.894714
1179.5,74.902343
1180,74.925231
1180.5,74.945068
1181,74.957275
1181.5,74.954223
1182,74.958801
1182.5,74.946594
1183,74.954223
1183.5,74.972534
1184,74.971008
1184.5,74.94049
1185,74.932861
1185.5,74.980163
1186,74.986267
1186.5,74.971008
1187,74.96643
1187.5,74.96643
1188,74.977111
1188.5,74.957275
1189,74.873352
1189.5,74.752807
1190,74.650573
1190.5,74.703979
1191,74.79248
1191.5,74.804687
1192,74.699401
1192.5,74.394226
1193,74.043273
1193.5,74.035644
1194,74.342346
1194.5,74.627685
1195,74.810791
1195.5,74.88861
1196,74.917602
1196.5,74.935913
1197,74.903869
1197.5,74.79248
1198,74.613952
1198.5,74.494934
1199,74.484252
1199.5,74.465942
1200,74.522399
1200.5,74.760437
1201,74.958801
1201.5,75.007629
1202,74.975585
1202.5,74.967956
1203,74.961853
1203.5,74.96643
1204,74.931335
1204.5,74.83673
1205,74.571228
1205.5,74.008178
1206,73.280334
1206.5,73.115539
1207,73.63739
1207.5,74.049377
1208,74.148559
1208.5,74.261474
1209,74.400329
1209.5,74.594116
1210,74.769592
1210.5,74.806213
1211,74.743652
1211.5,74.72229
1212,74.771118
1212.5,74.725341
1213,74.552917
1213.5,74.51477
1214,74.690246
1214.5,74.784851
1215,74.812316
1215.5,74.810791
1216,74.697875
1216.5,74.531555
1217,74.272155
1217.5,73.791503
1218,73.408508
1218.5,73.330688
1219,73.612976
1219.5,74.241638
1220,74.708557
1220.5,74.780273
1221,74.731445
1221.5,74.685668
1222,74.746704
1222.5,74.765014
1223,74.638366
1223.5,74.481201
1224,74.343872
1224.5,74.156188
1225,73.991394
1225.5,74.005126
1226,74.16687
1226.5,74.407958
1227,74.496459
1227.5,74.357604
1228,74.264526
1228.5,74.336242
1229,74.369812
1229.5,74.223327
1230,73.951721
1230.5,73.860168
1231,74.069213
1231.5,74.320983
1232,74.409484
1232.5,74.337768
1233,74.116516
1233.5,73.669433
1234,73.367309
1234.5,73.664855
1235,74.174499
1235.5,74.33319
